scenario_id,family,pattern,n_steps,delta_l1_coherence,delta_purity,max_abs_part_P1_delta,max_abs_ZZ_delta,max_abs_negativity_delta,part_P1_delta_json,pair_ZZ_delta_json,pair_negativity_delta_json,seed,scope
50,two_cell_contact,touch_A_contact_BC,6,1.319463397438,0.0,0.645122848972,1.035895157143,0.313273729066,"{""A"": 0.645122848972, ""B"": 0.308673036711, ""C"": 0.27731020855, ""D"": 0.391935679827}","{""AB"": -0.400143413443, ""AC"": -0.647793287668, ""AD"": -0.026155983411, ""BC"": -1.035895157143, ""BD"": -0.39407464444, ""CD"": -0.195037439404}","{""AB"": 0.021372837735, ""AC"": 0.021204818805, ""AD"": 0.060320359367, ""BC"": 0.313273729066, ""BD"": 0.008451651491, ""CD"": 0.031271551103}",20260710,original_54
51,two_cell_contact,separate_recontact,8,2.109229448298,0.0,0.541199808937,0.911402127044,0.184316066249,"{""A"": 0.541199808937, ""B"": 0.454646622534, ""C"": 0.164724864839, ""D"": 0.500531777179}","{""AB"": -0.236126696116, ""AC"": -0.735365935231, ""AD"": -0.108635150304, ""BC"": -0.911402127044, ""BD"": 0.000350099377, ""CD"": -0.688869381332}","{""AB"": 0.052068739255, ""AC"": 0.0, ""AD"": 0.0, ""BC"": 0.184316066249, ""BD"": 0.0, ""CD"": 0.090918038444}",20260710,original_54
52,two_cell_contact,cross_contact,5,4.106174579014,0.0,0.387919289081,0.464990302471,0.141429005437,"{""A"": 0.16734903781, ""B"": 0.387919289081, ""C"": 0.238498735169, ""D"": 0.200045938445}","{""AB"": -0.3414098556, ""AC"": -0.30883713432, ""AD"": -0.116312454489, ""BC"": -0.280439836696, ""BD"": -0.464990302471, ""CD"": -0.121541729118}","{""AB"": 0.052277596916, ""AC"": 0.0, ""AD"": 0.035139701339, ""BC"": 0.141429005437, ""BD"": 0.05283464245, ""CD"": 0.044032921433}",20260710,original_54
53,two_cell_contact,damage_left_cell_then_contact,4,-2.385023138249,-0.691358024691,0.42321078866,0.547393389657,0.0,"{""A"": 0.42321078866, ""B"": 0.304577193578, ""C"": 0.341390674957, ""D"": 0.228514681461}","{""AB"": -0.329531036067, ""AC"": -0.476019111502, ""AD"": -0.294108978768, ""BC"": -0.547393389657, ""BD"": -0.214589245718, ""CD"": -0.51145708978}","{""AB"": 0.0, ""AC"": 0.0, ""AD"": 0.0, ""BC"": 0.0, ""BD"": 0.0, ""CD"": 0.0}",20260710,original_54
54,two_cell_contact,shared_noise_then_contact,5,0.7588196255,-0.359853299851,0.519426377581,0.622704203623,0.039991980058,"{""A"": 0.519426377581, ""B"": 0.420440911445, ""C"": 0.439966266177, ""D"": 0.233301468068}","{""AB"": -0.622704203623, ""AC"": -0.347124076404, ""AD"": -0.379456020895, ""BC"": -0.143270017816, ""BD"": -0.398000620671, ""CD"": -0.563696613093}","{""AB"": 0.039991980058, ""AC"": 0.0, ""AD"": 0.0, ""BC"": 0.001538239437, ""BD"": 0.0, ""CD"": 0.011375423408}",20260710,original_54
1001,external_periodic_drive,sin_A_period2,19,4.203466388498,0.0,0.424355603411,0.738697132766,0.060144079472,"{""A"": 0.424355603411, ""B"": 0.330787787928, ""C"": 0.260091680775, ""D"": 0.229143104462}","{""AB"": -0.506739576092, ""AC"": -0.738697132766, ""AD"": -0.415080623877, ""BC"": -0.305836848406, ""BD"": -0.304023852686, ""CD"": -0.275059585561}","{""AB"": 0.0, ""AC"": 0.060144079472, ""AD"": 0.004010434791, ""BC"": 0.0, ""BD"": 0.0, ""CD"": 0.00327368745}",20260710,expanded_axes
1002,external_periodic_drive,sin_A_period5,33,3.109655006495,0.0,0.462965297749,0.690752219624,0.146232268084,"{""A"": 0.453578341642, ""B"": 0.257627268408, ""C"": 0.196092321502, ""D"": 0.462965297749}","{""AB"": -0.464762739208, ""AC"": -0.290193765519, ""AD"": -0.214190026338, ""BC"": -0.690752219624, ""BD"": -0.262260379833, ""CD"": -0.666050827722}","{""AB"": 0.0, ""AC"": 0.146232268084, ""AD"": 0.049293667236, ""BC"": 0.130635194818, ""BD"": 0.060320762288, ""CD"": 0.12231823761}",20260710,expanded_axes
1003,external_periodic_drive,sin_C_period9,35,3.869417066444,0.0,0.361256646268,0.7287278776,0.217699833851,"{""A"": 0.238983633878, ""B"": 0.361256646268, ""C"": 0.222262028144, ""D"": 0.151275040547}","{""AB"": -0.7287278776, ""AC"": -0.245377345822, ""AD"": -0.336491199252, ""BC"": -0.511135279091, ""BD"": -0.175552692021, ""CD"": -0.586432675862}","{""AB"": 0.011608995299, ""AC"": 0.0, ""AD"": 0.024447194471, ""BC"": 0.217699833851, ""BD"": 0.0, ""CD"": 0.048622527005}",20260710,expanded_axes
1004,external_periodic_drive,square_all_fast_toxic,109,-8.892375534305,-0.937205532386,0.349655739433,0.490681651646,0.0,"{""A"": 0.349655739433, ""B"": 0.324729202547, ""C"": 0.276729604464, ""D"": 0.248102037568}","{""AB"": -0.490681651646, ""AC"": -0.419921295104, ""AD"": -0.374679680197, ""BC"": -0.358222616125, ""BD"": -0.321714105392, ""CD"": -0.274375659408}","{""AB"": 0.0, ""AC"": 0.0, ""AD"": 0.0, ""BC"": 0.0, ""BD"": 0.0, ""CD"": 0.0}",20260710,expanded_axes
1005,external_periodic_drive,burst_shock_all,34,-5.155057255178,-0.852942961094,0.339955992233,0.477101002635,0.0,"{""A"": 0.320776021628, ""B"": 0.282890010828, ""C"": 0.339955992233, ""D"": 0.272467599254}","{""AB"": -0.427838552845, ""AC"": -0.477101002635, ""AD"": -0.348207030447, ""BC"": -0.290556634966, ""BD"": -0.361495267421, ""CD"": -0.196516797947}","{""AB"": 0.0, ""AC"": 0.0, ""AD"": 0.0, ""BC"": 0.0, ""BD"": 0.0, ""CD"": 0.0}",20260710,expanded_axes
1006,external_periodic_drive,slow_ramp_pressure,31,-5.838355728133,-0.879870189898,0.410409518212,0.494333723418,0.0,"{""A"": 0.410409518212, ""B"": 0.269867423947, ""C"": 0.306049822394, ""D"": 0.284838540492}","{""AB"": -0.404318472839, ""AC"": -0.433822657341, ""AD"": -0.364154493349, ""BC"": -0.440257794757, ""BD"": -0.372756422819, ""CD"": -0.494333723418}","{""AB"": 0.0, ""AC"": 0.0, ""AD"": 0.0, ""BC"": 0.0, ""BD"": 0.0, ""CD"": 0.0}",20260710,expanded_axes
1007,multi_cell_chain_ring,three_node_chain_AB_BC,5,3.235372001998,0.0,0.546375982204,0.714449231638,0.225228777826,"{""A"": 0.437939375618, ""B"": 0.372154912062, ""C"": 0.546375982204, ""D"": 0.0}","{""AB"": -0.714449231638, ""AC"": -0.391263152297, ""AD"": -0.449785958439, ""BC"": -0.214131154854, ""BD"": -0.382221976668, ""CD"": -0.561155855138}","{""AB"": 0.225228777826, ""AC"": 0.013786454918, ""AD"": 0.0, ""BC"": 0.121050074994, ""BD"": 0.0, ""CD"": 0.0}",20260710,expanded_axes
1008,multi_cell_chain_ring,three_node_ring_ABC,5,3.818034901008,0.0,0.365168754318,0.549944261557,0.242005383475,"{""A"": 0.365168754318, ""B"": 0.339195108051, ""C"": 0.348741483597, ""D"": 0.0}","{""AB"": -0.291930964314, ""AC"": -0.549944261557, ""AD"": -0.376701649407, ""BC"": 0.058458733714, ""BD"": -0.349907693806, ""CD"": -0.359755566527}","{""AB"": 0.124229055948, ""AC"": 0.242005383475, ""AD"": 0.0, ""BC"": 0.161325790988, ""BD"": 0.0, ""CD"": 0.0}",20260710,expanded_axes
1009,multi_cell_chain_ring,four_node_chain_ABCD,5,3.575618716327,0.0,0.348206748852,0.431498688396,0.098832771797,"{""A"": 0.212825823197, ""B"": 0.348206748852, ""C"": -0.005675386192, ""D"": 0.310425039135}","{""AB"": -0.431498688396, ""AC"": -0.340738204007, ""AD"": -0.427198189589, ""BC"": -0.430498319923, ""BD"": -0.321426228852, ""CD"": -0.38414540137}","{""AB"": 0.058251270061, ""AC"": 0.040638156853, ""AD"": 0.019268350498, ""BC"": 0.098832771797, ""BD"": 0.06490134248, ""CD"": 0.096377131056}",20260710,expanded_axes
1010,multi_cell_chain_ring,four_node_ring_ABCD,4,1.96493701094,0.0,0.361716789945,0.615923172711,0.102410454612,"{""A"": 0.361716789945, ""B"": 0.338292393374, ""C"": 0.160998589943, ""D"": 0.046490819231}","{""AB"": -0.223214767234, ""AC"": -0.184654071406, ""AD"": -0.615923172711, ""BC"": -0.451684868588, ""BD"": -0.215497311068, ""CD"": -0.383263894235}","{""AB"": 0.102410454612, ""AC"": 0.071000675122, ""AD"": 0.002004583413, ""BC"": 0.0, ""BD"": 0.081887046753, ""CD"": 0.081322802284}",20260710,expanded_axes
1011,multi_cell_chain_ring,four_node_two_contacts,4,2.887409546728,0.0,0.351599271854,0.216157605035,0.1875202267,"{""A"": 0.133954932264, ""B"": 0.351599271854, ""C"": 0.231262085188, ""D"": 0.220623462924}","{""AB"": -0.216157605035, ""AC"": -0.155389403787, ""AD"": -0.135191918352, ""BC"": -0.196810597257, ""BD"": -0.044197124107, ""CD"": -0.164849241455}","{""AB"": 0.05700740687, ""AC"": 0.029771795012, ""AD"": 0.023935372282, ""BC"": 0.1875202267, ""BD"": 0.064054949893, ""CD"": 0.027207679786}",20260710,expanded_axes
1012,measurement_timing_intervention,measure_A_each_step,25,3.495160912459,0.0,0.420143300352,0.689332779451,0.188542520183,"{""A"": 0.036265677192, ""B"": 0.420143300352, ""C"": 0.375620469251, ""D"": 0.348986359705}","{""AB"": -0.689332779451, ""AC"": -0.555158736552, ""AD"": -0.517519041981, ""BC"": -0.370925994898, ""BD"": -0.225744106116, ""CD"": 0.072127574531}","{""AB"": 0.002618428087, ""AC"": 0.0, ""AD"": 0.001569825607, ""BC"": 0.144650265208, ""BD"": 0.188542520183, ""CD"": 0.108199897573}",20260710,expanded_axes
1013,measurement_timing_intervention,measure_rotating_ABCD,25,1.695491184631,0.0,0.603523609086,0.907739864051,0.223249265565,"{""A"": 0.603523609086, ""B"": 0.323412122562, ""C"": 0.261023846041, ""D"": 0.572327043199}","{""AB"": -0.879343752457, ""AC"": -0.232762275248, ""AD"": -0.036689649431, ""BC"": -0.907739864051, ""BD"": -0.358774796442, ""CD"": -0.308619100844}","{""AB"": 0.223249265565, ""AC"": 0.042237096234, ""AD"": 0.0, ""BC"": 0.126210655995, ""BD"": 0.008593334823, ""CD"": 0.155075510502}",20260710,expanded_axes
1014,measurement_timing_intervention,measure_middle_after_touch,5,2.886188926965,0.0,0.597659170858,0.794942434746,0.201202054985,"{""A"": 0.597659170858, ""B"": 0.181676468281, ""C"": 0.255721676864, ""D"": 0.36587288623}","{""AB"": -0.794942434746, ""AC"": -0.437907758357, ""AD"": -0.172753195041, ""BC"": -0.435397970321, ""BD"": -0.543045225077, ""CD"": -0.461621439272}","{""AB"": 0.005561579949, ""AC"": 0.0, ""AD"": 0.000919354071, ""BC"": 0.124682809918, ""BD"": 0.201202054985, ""CD"": 0.080859344332}",20260710,expanded_axes
1015,measurement_timing_intervention,late_measure_all_then_continue,5,0.61518944609,0.0,0.624629405658,0.936471390773,0.181398918496,"{""A"": 0.624629405658, ""B"": 0.04266394903, ""C"": -0.046837822542, ""D"": 0.123450146842}","{""AB"": -0.936471390773, ""AC"": -0.896737868769, ""AD"": -0.497063094575, ""BC"": 0.033713851095, ""BD"": -0.19007685604, ""CD"": -0.280903308327}","{""AB"": 0.181398918496, ""AC"": 0.040198887455, ""AD"": 0.0, ""BC"": 0.0, ""BD"": 0.0, ""CD"": 0.169395839328}",20260710,expanded_axes
1016,measurement_timing_intervention,sparse_edge_measure,7,2.749884132451,0.0,0.414557677066,1.061570261715,0.136318799826,"{""A"": 0.414557677066, ""B"": 0.412877470598, ""C"": 0.242715040557, ""D"": 0.206698248543}","{""AB"": -0.156382573017, ""AC"": -0.727573511917, ""AD"": -0.374429268001, ""BC"": -1.061570261715, ""BD"": -0.609989869667, ""CD"": -0.017388700963}","{""AB"": 0.102695952063, ""AC"": 0.0, ""AD"": 0.0, ""BC"": 0.136318799826, ""BD"": 0.005651036086, ""CD"": 0.060193773891}",20260710,expanded_axes
1017,duplication_asymmetry,A_and_D_duplicate_like_parallel,4,3.530158711916,0.0,0.342003086272,0.708987331267,0.149916305518,"{""A"": 0.294651795692, ""B"": 0.012507428288, ""C"": 0.342003086272, ""D"": 0.256091629445}","{""AB"": -0.426601497036, ""AC"": -0.708987331267, ""AD"": -0.243510078456, ""BC"": -0.520997006969, ""BD"": -0.34050469213, ""CD"": -0.313590312308}","{""AB"": 0.050719380191, ""AC"": 0.149916305518, ""AD"": 0.008859120688, ""BC"": 0.087410607356, ""BD"": 0.072143328677, ""CD"": 0.065281312514}",20260710,expanded_axes
1018,duplication_asymmetry,A_D_duplicate_like_unequal,4,3.420940024755,0.0,0.339827275239,0.599634566446,0.123151853245,"{""A"": 0.300288765245, ""B"": 0.008758951804, ""C"": 0.339827275239, ""D"": 0.292268094273}","{""AB"": -0.409477854493, ""AC"": -0.599634566446, ""AD"": -0.274969625409, ""BC"": -0.502566321507, ""BD"": -0.384078293607, ""CD"": -0.443400660489}","{""AB"": 0.046469075226, ""AC"": 0.123151853245, ""AD"": 0.002146993875, ""BC"": 0.093031480316, ""BD"": 0.075517024697, ""CD"": 0.086368747518}",20260710,expanded_axes
1019,duplication_asymmetry,one_part_overdriven_B,5,2.345562434358,0.0,0.418771713627,0.933351510481,0.249369396667,"{""A"": 0.411015093071, ""B"": 0.111666215458, ""C"": 0.160743600368, ""D"": 0.418771713627}","{""AB"": -0.646799609161, ""AC"": -0.562929393205, ""AD"": -0.195535439947, ""BC"": 0.129675052695, ""BD"": -0.933351510481, ""CD"": -0.554161361622}","{""AB"": 0.0, ""AC"": 0.0, ""AD"": 0.161667011497, ""BC"": 0.249369396667, ""BD"": 0.085579827304, ""CD"": 0.067538791283}",20260710,expanded_axes
1020,duplication_asymmetry,one_part_suppressed_C,5,3.035572958009,-0.018295027391,0.501917342406,0.759200258072,0.213462596743,"{""A"": 0.501917342406, ""B"": 0.468067738495, ""C"": 0.277980489556, ""D"": 0.139433137601}","{""AB"": -0.489480564868, ""AC"": -0.41934374941, ""AD"": -0.376123597453, ""BC"": -0.630331525075, ""BD"": -0.257000386789, ""CD"": -0.759200258072}","{""AB"": 0.014932477981, ""AC"": 0.0, ""AD"": 0.000441387925, ""BC"": 0.213462596743, ""BD"": 0.039464616407, ""CD"": 0.089060933219}",20260710,expanded_axes
1021,duplication_asymmetry,asymmetric_long_link_AD,5,3.950525414029,0.0,0.489964366837,0.682671966655,0.142128235779,"{""A"": 0.489964366837, ""B"": 0.359270248068, ""C"": 0.186676336809, ""D"": 0.266097779481}","{""AB"": -0.682671966655, ""AC"": -0.453649541994, ""AD"": -0.59720038758, ""BC"": -0.420739673073, ""BD"": 0.034031786497, ""CD"": -0.38871145927}","{""AB"": 0.09095467338, ""AC"": 0.003400896953, ""AD"": 0.084322939282, ""BC"": 0.00664520808, ""BD"": 0.142128235779, ""CD"": 0.028149185133}",20260710,expanded_axes
1,all_24_touch_orders,ABCD,9,2.390239818308,0.0,0.622292577528,0.665632828479,0.31076529581,"{""A"": 0.47488134989, ""B"": 0.220111857989, ""C"": 0.225651056435, ""D"": 0.622292577528}","{""AB"": -0.477574881251, ""AC"": -0.665632828479, ""AD"": -0.212817529425, ""BC"": -0.561867682577, ""BD"": -0.582735302449, ""CD"": -0.306742356076}","{""AB"": 0.022610281365, ""AC"": 0.015253687185, ""AD"": 0.0, ""BC"": 0.31076529581, ""BD"": 0.01242961869, ""CD"": 0.089148531636}",20260711,original_54
2,all_24_touch_orders,ABDC,9,2.94438628804,0.0,0.578892267553,0.620019527113,0.282859414072,"{""A"": 0.469888666488, ""B"": 0.20425193496, ""C"": 0.273955146092, ""D"": 0.578892267553}","{""AB"": -0.467356782688, ""AC"": -0.620019527113, ""AD"": -0.233438565403, ""BC"": -0.550619527446, ""BD"": -0.512258448609, ""CD"": -0.172546044916}","{""AB"": 0.031604372057, ""AC"": 0.007802151044, ""AD"": 0.0, ""BC"": 0.282859414072, ""BD"": 0.005106398159, ""CD"": 0.136248156399}",20260711,original_54
3,all_24_touch_orders,ACBD,9,1.984366854709,0.0,0.642280040826,0.707961260369,0.304898804484,"{""A"": 0.469878706588, ""B"": 0.169720652266, ""C"": 0.357051528792, ""D"": 0.642280040826}","{""AB"": -0.614386161014, ""AC"": -0.660213089765, ""AD"": -0.260035530932, ""BC"": -0.701074200176, ""BD"": -0.707961260369, ""CD"": -0.080514391766}","{""AB"": 0.057007352148, ""AC"": 0.018622928644, ""AD"": 0.0, ""BC"": 0.304898804484, ""BD"": 0.005848907736, ""CD"": 0.042100849648}",20260711,original_54
4,all_24_touch_orders,ACDB,9,3.106046349368,0.0,0.556780667048,0.732750553798,0.291039527137,"{""A"": 0.444638297157, ""B"": 0.200424468511, ""C"": 0.369147503427, ""D"": 0.556780667048}","{""AB"": -0.563719184942, ""AC"": -0.620940310996, ""AD"": -0.28037990653, ""BC"": -0.732750553798, ""BD"": -0.596372489615, ""CD"": -0.075824740952}","{""AB"": 0.040994990284, ""AC"": 0.008660841388, ""AD"": 0.0, ""BC"": 0.291039527137, ""BD"": 0.013526366748, ""CD"": 0.070181428495}",20260711,original_54
5,all_24_touch_orders,ADBC,9,3.747063923251,0.0,0.517596867953,0.681442244781,0.311359605789,"{""A"": 0.470875918017, ""B"": 0.206562318632, ""C"": 0.345986275481, ""D"": 0.517596867953}","{""AB"": -0.58243656481, ""AC"": -0.681442244781, ""AD"": -0.273680233099, ""BC"": -0.551975705076, ""BD"": -0.460858797576, ""CD"": -0.075574836262}","{""AB"": 0.042765216222, ""AC"": 0.011018218666, ""AD"": 0.0, ""BC"": 0.311359605789, ""BD"": 0.003342904142, ""CD"": 0.094128969272}",20260711,original_54
6,all_24_touch_orders,ADCB,9,4.134166468887,0.0,0.497178025837,0.654257783352,0.331858752095,"{""A"": 0.436251735991, ""B"": 0.260209947039, ""C"": 0.327225099299, ""D"": 0.497178025837}","{""AB"": -0.525495873902, ""AC"": -0.654257783352, ""AD"": -0.293655447264, ""BC"": -0.610324167222, ""BD"": -0.468186504554, ""CD"": -0.146056180812}","{""AB"": 0.018167959178, ""AC"": 0.00916411925, ""AD"": 0.0, ""BC"": 0.331858752095, ""BD"": 0.016382132566, ""CD"": 0.072636093986}",20260711,original_54
7,all_24_touch_orders,BACD,9,2.12363886577,0.0,0.638193697302,0.613623365529,0.300425235216,"{""A"": 0.534597042883, ""B"": 0.30068068375, ""C"": 0.161909753907, ""D"": 0.638193697302}","{""AB"": -0.379925389061, ""AC"": -0.613623365529, ""AD"": -0.121164950838, ""BC"": -0.478624593605, ""BD"": -0.462463168244, ""CD"": -0.450161706243}","{""AB"": 0.025459190878, ""AC"": 0.003906239869, ""AD"": 0.0, ""BC"": 0.300425235216, ""BD"": 0.006493268734, ""CD"": 0.117082109721}",20260711,original_54
8,all_24_touch_orders,BADC,9,2.996752418773,0.0,0.60199372189,0.57666870322,0.28440608073,"{""A"": 0.559569728866, ""B"": 0.327169267579, ""C"": 0.236727897218, ""D"": 0.60199372189}","{""AB"": -0.410391079288, ""AC"": -0.57666870322, ""AD"": -0.158385805154, ""BC"": -0.476665630484, ""BD"": -0.42195755217, ""CD"": -0.258003789783}","{""AB"": 0.025761304722, ""AC"": 0.002984418365, ""AD"": 0.0, ""BC"": 0.28440608073, ""BD"": 0.006832638383, ""CD"": 0.1448365677}",20260711,original_54
9,all_24_touch_orders,BCAD,9,1.620147757104,0.0,0.641252750288,0.656843799658,0.26818527562,"{""A"": 0.641252750288, ""B"": 0.291137822557, ""C"": 0.204309702324, ""D"": 0.633193211647}","{""AB"": -0.428960515177, ""AC"": -0.656843799658, ""AD"": 0.009894877013, ""BC"": -0.597352251261, ""BD"": -0.463455575119, ""CD"": -0.364282826696}","{""AB"": 0.046713204103, ""AC"": 0.00678544594, ""AD"": 0.0, ""BC"": 0.26818527562, ""BD"": 0.0, ""CD"": 0.104170233203}",20260711,original_54
10,all_24_touch_orders,BCDA,9,1.718627552417,0.0,0.678720160012,0.662715791479,0.250334865838,"{""A"": 0.678720160012, ""B"": 0.291890455898, ""C"": 0.196649513208, ""D"": 0.573917685803}","{""AB"": -0.430038185796, ""AC"": -0.662715791479, ""AD"": 0.011840464261, ""BC"": -0.631360152024, ""BD"": -0.466999204153, ""CD"": -0.337889766221}","{""AB"": 0.050625932107, ""AC"": 0.003213685885, ""AD"": 0.0, ""BC"": 0.250334865838, ""BD"": 0.000846247161, ""CD"": 0.130638062181}",20260711,original_54
11,all_24_touch_orders,BDAC,9,3.014306297168,0.0,0.645243759553,0.651556689146,0.26903252963,"{""A"": 0.645243759553, ""B"": 0.331602724739, ""C"": 0.207494581594, ""D"": 0.528374295902}","{""AB"": -0.39220203567, ""AC"": -0.651556689146, ""AD"": -0.098523153865, ""BC"": -0.474236696196, ""BD"": -0.333070812017, ""CD"": -0.243989268501}","{""AB"": 0.035283015503, ""AC"": 0.003402724118, ""AD"": 0.0, ""BC"": 0.26903252963, ""BD"": 0.003581816973, ""CD"": 0.155373391842}",20260711,original_54
12,all_24_touch_orders,BDCA,9,2.376429116867,0.0,0.689427533839,0.79206306533,0.26511492787,"{""A"": 0.689427533839, ""B"": 0.336310274931, ""C"": 0.165861112109, ""D"": 0.48859770404}","{""AB"": -0.416298834948, ""AC"": -0.79206306533, ""AD"": -0.057042566037, ""BC"": -0.566215502664, ""BD"": -0.377935133832, ""CD"": -0.340010930137}","{""AB"": 0.030209271817, ""AC"": 0.006271160114, ""AD"": 0.0, ""BC"": 0.26511492787, ""BD"": 0.004990914069, ""CD"": 0.159793816762}",20260711,original_54
13,all_24_touch_orders,CABD,9,0.979908119741,0.0,0.655823587822,0.871598488068,0.22083263413,"{""A"": 0.484918537978, ""B"": 0.073527451044, ""C"": 0.443662765079, ""D"": 0.655823587822}","{""AB"": -0.561453714784, ""AC"": -0.474332974161, ""AD"": -0.168641440209, ""BC"": -0.735193212877, ""BD"": -0.871598488068, ""CD"": 0.036703648383}","{""AB"": 0.044464909751, ""AC"": 0.014154144326, ""AD"": 0.0, ""BC"": 0.22083263413, ""BD"": 0.0, ""CD"": 0.070643156373}",20260711,original_54
14,all_24_touch_orders,CADB,9,2.604891726173,0.0,0.590461557482,0.717009515689,0.214316188663,"{""A"": 0.534130821671, ""B"": 0.118398140168, ""C"": 0.437065766333, ""D"": 0.590461557482}","{""AB"": -0.570813238254, ""AC"": -0.511929853488, ""AD"": -0.214521752305, ""BC"": -0.707712329299, ""BD"": -0.717009515689, ""CD"": -0.005366177055}","{""AB"": 0.039448367739, ""AC"": 0.009556566285, ""AD"": 0.0, ""BC"": 0.214316188663, ""BD"": 0.003918861017, ""CD"": 0.094523535401}",20260711,original_54
15,all_24_touch_orders,CBAD,9,0.679397600757,0.0,0.65511182082,0.75766300754,0.189668561284,"{""A"": 0.604567649251, ""B"": 0.101803219425, ""C"": 0.335371795778, ""D"": 0.65511182082}","{""AB"": -0.512364593522, ""AC"": -0.489192077852, ""AD"": -0.053610138437, ""BC"": -0.643926686183, ""BD"": -0.75766300754, ""CD"": -0.069452829269}","{""AB"": 0.11242090763, ""AC"": 0.005009624005, ""AD"": 0.0, ""BC"": 0.189668561284, ""BD"": 0.0001018509, ""CD"": 0.092656261042}",20260711,original_54
