region_type,grid_id,structure,g_internal,theta_in_RE,theta_out_DW,out_layers,n_seed,resource_attributable_W_mean,resource_attributable_W_std,central_resource_attributable_W_mean,fixed_to_matched_central_ratio_mean,efficiency_resource_to_W_mean,efficiency_resource_to_W_std,net_resource_transfer_mean,initial_internal_energy_change_mean,Q_noise_cum_mean,D_population_mean,D_to_W_flow_cum_mean,max_abs_energy_balance_residual,max_U_DW_commutator_norm,n_efficiency_gt_1,n_outlet_narrow
top_fixed_to_matched_central_ratio,QFCBM_0449,chain,0.4,0.2,0.2,1,10,0.6963559584001875,0.008559621112990006,0.7963100532692072,0.8744740495022245,0.12099772741053624,9.054755819062904e-05,5.755090623809136,2.263603589218156,7.03617693160218,0.11237961926117512,0.9825172814248427,1.2656542480726783e-14,0.0,0,0
top_fixed_to_matched_central_ratio,QFCBM_0446,chain,0.4,0.2,0.1,2,10,0.6963559584001904,0.008559621112990204,0.7963100532692109,0.8744740495022241,0.12099772741054708,9.054755819185931e-05,5.755090623808644,2.263603589218154,7.036176931602202,0.1123796192611755,0.9825172814248461,9.769962616701378e-15,0.0,0,0
top_fixed_to_matched_central_ratio,QFCBM_0443,chain,0.4,0.2,0.05,4,10,0.6963559584001914,0.008559621112990417,0.7963100532692123,0.8744740495022238,0.12099772741055086,9.05475581909841e-05,5.755090623808473,2.263603589218154,7.036176931602211,0.11237961926117561,0.9825172814248472,1.4210854715202004e-14,0.0,0,0
top_fixed_to_matched_central_ratio,QFCBM_0423,chain,0.4,0.1,0.05,4,10,0.19525478937498458,0.0023688931186072056,0.22402443694345933,0.871575481761071,0.1221911649167107,8.736661837611114e-05,1.5979385514786173,2.413692341656619,3.530214780737431,0.055064028328549175,0.4814161123996404,4.485301019485632e-14,0.0,0,0
top_fixed_to_matched_central_ratio,QFCBM_0426,chain,0.4,0.1,0.1,2,10,0.19525478937498433,0.002368893118607184,0.2240244369434591,0.8715754817610707,0.12219116491670097,8.736661837573552e-05,1.5979385514787423,2.413692341656619,3.5302147807374284,0.05506402832854912,0.48141611239963994,4.3520742565306136e-14,0.0,0,0
top_fixed_to_matched_central_ratio,QFCBM_0429,chain,0.4,0.1,0.2,1,10,0.19525478937498372,0.002368893118607325,0.22402443694345844,0.8715754817610707,0.1221911649166749,8.736661837656244e-05,1.5979385514790778,2.4136923416566196,3.5302147807374213,0.05506402832854899,0.48141611239963894,3.8191672047105385e-14,0.0,0,0
top_fixed_to_matched_central_ratio,QFCBM_0401,chain,0.4,0.05,0.05,1,10,0.00358932242339191,4.629184476346954e-05,0.004119953448652311,0.8712099581560023,0.008772080258970893,7.59937120667922e-06,0.4091731517446874,2.4519059490593937,2.8369862390532434,0.0452191080068643,0.02409286175183678,2.753353101070388e-14,0.0,0,0
top_fixed_to_matched_central_ratio,QFCBM_0405,chain,0.4,0.05,0.1,1,10,0.013968567814610333,0.00017758189600963588,0.016039151016959213,0.8709079045743968,0.034107178687133075,2.8236014996072887e-05,0.40954683271095005,2.4525910867512115,2.768477469156074,0.04372723616928893,0.09366045030715515,3.1530333899354446e-14,0.0,0,0
top_fixed_to_matched_central_ratio,QFCBM_0402,chain,0.4,0.05,0.05,2,10,0.01396856781461033,0.00017758189600966537,0.01603915101695924,0.870907904574395,0.03410717868713826,2.8236014996901723e-05,0.40954683271088754,2.4525910867512115,2.7684774691560743,0.04372723616928892,0.09366045030715518,3.2862601528904634e-14,0.0,0,0
top_fixed_to_matched_central_ratio,QFCBM_0420,chain,0.4,0.05,0.8,8,10,0.01881237337414974,0.00023755761940099477,0.021605208708432827,0.870735869965482,0.045914775472626276,3.721235075284415e-05,0.4097214654112122,2.4529057650643957,2.7365489361601583,0.04303083617680634,0.12607829431633594,2.664535259100376e-14,0.0,0,0
