grid_id,structure,g_internal,theta_in_RE,theta_out_DW,out_layers,n_seed,resource_attributable_W_mean,resource_attributable_W_std,central_resource_attributable_W_mean,fixed_to_matched_central_ratio_mean,efficiency_resource_to_W_mean,efficiency_resource_to_W_std,net_resource_transfer_mean,initial_internal_energy_change_mean,Q_noise_cum_mean,D_population_mean,D_to_W_flow_cum_mean,max_abs_energy_balance_residual,max_U_DW_commutator_norm,n_efficiency_gt_1,n_outlet_narrow
QFCBM_0261,chain,0.1,0.4,0.05,1,10,0.01834208717373268,0.0005629231210182863,0.14823113569892882,0.12372112554624204,0.0017047275106070639,1.3137611660907721e-05,10.758233194240608,1.8740174958280265,12.591963869832787,0.07561302157925119,0.04028682023694521,3.3750779948604765e-14,0.0,0,10
QFCBM_0262,chain,0.1,0.4,0.05,2,10,0.06884960796381354,0.00211284145166742,0.5736071688572884,0.1200106468423889,0.006397397716236801,4.914034528241855e-05,10.760822070049977,1.878993490437016,12.488355101508787,0.0707123149459921,0.151460458979443,4.39648317751562e-14,0.0,0,0
QFCBM_0263,chain,0.1,0.4,0.05,4,10,0.21864981862925634,0.006712051294526112,2.0242473938461787,0.10799739611655071,0.020302418395713756,0.00015463984729228075,10.768347899953389,1.8934140606252128,12.1767320875416,0.05547736766859466,0.48502987303842326,5.81756864903582e-14,0.0,0,0
QFCBM_0264,chain,0.1,0.4,0.05,8,10,0.43879584845757497,0.013513949699909742,5.33270884563856,0.08226843265131596,0.040706733623335156,0.00030607001865590183,10.778152277347989,1.9135384380012475,11.67252848611042,0.02679693680711571,1.0191622292402522,6.972200594645983e-14,0.0,0,0
QFCBM_0265,chain,0.1,0.4,0.1,1,10,0.0688496079638135,0.0021128414516674147,0.5736071688572875,0.120010646842389,0.00639739771623674,4.914034528237395e-05,10.760822070050073,1.8789934904370162,12.488355101508787,0.07071231494599207,0.1514604589794429,3.907985046680551e-14,0.0,0,0
QFCBM_0266,chain,0.1,0.4,0.1,2,10,0.21864981862925603,0.0067120512945260166,2.024247393846175,0.10799739611655076,0.020302418395713506,0.00015463984729221892,10.768347899953508,1.8934140606252137,12.17673208754159,0.05547736766859458,0.4850298730384227,5.2402526762307395e-14,0.0,0,0
QFCBM_0267,chain,0.1,0.4,0.1,4,10,0.4387958484575744,0.013513949699909565,5.332708845638543,0.08226843265131611,0.040706733623334754,0.00030607001865578756,10.77815227734808,1.913538438001248,11.672528486110412,0.0267969368071157,1.0191622292402511,6.039613253960853e-14,0.0,0,0
QFCBM_0268,chain,0.1,0.4,0.1,8,10,0.39262398700490325,0.01219294388955373,7.242607509048301,0.05419909579999478,0.03645210539445007,0.0002706431365417364,10.769651173019914,1.9090786712517533,11.566423683012216,0.00493119987690796,1.1123061612607192,5.506706202140776e-14,0.0,0,0
QFCBM_0269,chain,0.1,0.4,0.2,1,10,0.2186498186292551,0.006712051294525797,2.0242473938461574,0.10799739611655124,0.02030241839571284,0.00015463984729214498,10.768347899953818,1.8934140606252154,12.17673208754157,0.055477367668594416,0.4850298730384213,2.5757174171303632e-14,0.0,0,0
QFCBM_0270,chain,0.1,0.4,0.2,2,10,0.43879584845757236,0.013513949699909154,5.332708845638481,0.0822684326513167,0.040706733623333165,0.000306070018655367,10.778152277348454,1.9135384380012497,11.672528486110386,0.0267969368071156,1.0191622292402476,2.5757174171303632e-14,0.0,0,0
QFCBM_0271,chain,0.1,0.4,0.2,4,10,0.39262398700490164,0.012192943889553803,7.242607509048229,0.0541990957999951,0.036452105394448917,0.000270643136541515,10.769651173020211,1.9090786712517545,11.5664236830122,0.00493119987690794,1.112306161260716,2.620126338115369e-14,0.0,0,0
QFCBM_0272,chain,0.1,0.4,0.2,8,10,0.1288154978166589,0.004040693109080434,3.4796863112586616,0.03701173870452416,0.011983789859914874,8.947465913115369e-05,10.747808950216385,1.8855881725119883,11.884692801333003,3.002825764421232e-06,0.7487043213963684,2.620126338115369e-14,0.0,0,0
QFCBM_0273,chain,0.1,0.4,0.4,1,10,0.43879584845757263,0.013513949699909126,5.332708845638495,0.08226843265131653,0.04070673362333353,0.00030607001865548886,10.77815227734836,1.9135384380012492,11.67252848611039,0.0267969368071156,1.0191622292402482,3.108624468950438e-14,0.0,0,0
QFCBM_0274,chain,0.1,0.4,0.4,2,10,0.3926239870049019,0.01219294388955366,7.242607509048243,0.05419909579999503,0.036452105394449145,0.00027064313654154125,10.769651173020154,1.9090786712517542,11.5664236830122,0.00493119987690794,1.1123061612607166,3.108624468950438e-14,0.0,0,0
QFCBM_0275,chain,0.1,0.4,0.4,4,10,0.12881549781665896,0.004040693109080521,3.4796863112586642,0.03701173870452414,0.011983789859914901,8.947465913117089e-05,10.747808950216363,1.8855881725119878,11.884692801333005,3.002825764421262e-06,0.7487043213963688,2.664535259100376e-14,0.0,0,0
QFCBM_0276,chain,0.1,0.4,0.4,8,10,0.0005589737802982809,1.904514184326323e-05,0.0280463621037343,0.01993280109745878,5.204615171954276e-05,5.097097231025049e-07,10.737976934094059,1.8740784832526718,12.582049989963192,0.04124527751732997,0.03000542738516197,4.263256414560601e-14,0.0,0,4
QFCBM_0277,chain,0.1,0.4,0.8,1,10,0.3926239870049017,0.01219294388955388,7.24260750904823,0.0541990957999951,0.03645210539444903,0.00027064313654155155,10.769651173020183,1.9090786712517545,11.5664236830122,0.00493119987690794,1.1123061612607161,2.753353101070388e-14,0.0,0,0
QFCBM_0278,chain,0.1,0.4,0.8,2,10,0.12881549781665896,0.004040693109080438,3.479686311258662,0.03701173870452417,0.011983789859914896,8.947465913115988e-05,10.747808950216367,1.8855881725119878,11.884692801333005,3.002825764421258e-06,0.7487043213963686,2.620126338115369e-14,0.0,0,0
QFCBM_0279,chain,0.1,0.4,0.8,4,10,0.0005589737802983107,1.9045141843272748e-05,0.02804636210373402,0.019932801097460037,5.204615171954217e-05,5.097097230994067e-07,10.737976934094746,1.8740784832526742,12.582049989963142,0.04124527751732965,0.030005427385161747,2.5313084961453572e-14,0.0,0,4
QFCBM_0280,chain,0.1,0.4,0.8,8,10,0.09117681378395923,0.0027979940967341843,0.7704376354014527,0.11832569147190482,0.008471112665742882,6.498003251989146e-05,10.76195941381323,1.8811752584860109,12.442385602310395,0.06851615807634501,0.20074906998972336,2.3092638912203256e-14,0.0,0,0
QFCBM_0281,chain,0.1,0.8,0.05,1,10,0.01736980312320984,0.0007493042198831343,0.21194872914863247,0.08193103246395299,0.001213566673092067,2.616894916346212e-05,14.30822518925605,1.4723489517570814,15.741259604827292,0.07378817329236839,0.039314536186422375,2.3092638912203256e-14,0.0,0,10
QFCBM_0282,chain,0.1,0.8,0.05,2,10,0.06522388098669292,0.0028092880575001757,0.8212698758225946,0.07939689723921936,0.004556126068268566,9.791936471385815e-05,14.310872332173826,1.4775800991551504,15.640617699327256,0.06901957249927121,0.1478347320023224,3.597122599785507e-14,0.0,0,0
QFCBM_0283,chain,0.1,0.8,0.05,4,10,0.20743228598622993,0.008891764320742167,2.911374206204296,0.0712289034271385,0.014482229615799619,0.00030799799879312965,14.318525106980456,1.4930844046610157,15.337797171246905,0.05419431436123199,0.47381234039539677,5.950795411990839e-14,0.0,0,0
QFCBM_0284,chain,0.1,0.8,0.05,8,10,0.4180152368585766,0.01774616601745292,7.75447010446203,0.05389010978334239,0.029164708326453757,0.0006057651077886954,14.328346632906454,1.5159936328915073,14.845958648157644,0.026250550059397748,0.9983816176412537,7.549516567451064e-14,0.0,0,0
QFCBM_0285,chain,0.1,0.8,0.1,1,10,0.06522388098669292,0.0028092880575001787,0.8212698758225929,0.07939689723921953,0.004556126068268558,9.791936471384701e-05,14.310872332173853,1.4775800991551504,15.64061769932726,0.06901957249927118,0.14783473200232233,3.064215547965432e-14,0.0,0,0
QFCBM_0286,chain,0.1,0.8,0.1,2,10,0.2074322859862298,0.008891764320742191,2.911374206204287,0.0712289034271387,0.014482229615799569,0.0003079979987931184,14.318525106980497,1.4930844046610159,15.337797171246896,0.05419431436123194,0.47381234039539644,4.5741188614556456e-14,0.0,0,0
QFCBM_0287,chain,0.1,0.8,0.1,4,10,0.418015236858576,0.01774616601745264,7.754470104461996,0.053890109783342556,0.029164708326453525,0.0006057651077887568,14.328346632906548,1.515993632891508,14.845958648157634,0.02625055005939771,0.9983816176412528,6.217248937900878e-14,0.0,0,0
QFCBM_0288,chain,0.1,0.8,0.1,8,10,0.3760523945959311,0.015812017085566277,10.765059334136328,0.034921652615350414,0.02625273718762231,0.0005284871517382332,14.319868937370472,1.5119155238463744,14.73604989236586,0.00485773284301625,1.0957345688517468,5.2402526762307395e-14,0.0,0,0
QFCBM_0289,chain,0.1,0.8,0.2,1,10,0.20743228598622898,0.008891764320742164,2.911374206204254,0.07122890342713921,0.014482229615799189,0.00030799799879304655,14.318525106980818,1.4930844046610188,15.337797171246867,0.054194314361231774,0.4738123403953952,1.199040866595169e-14,0.0,0,0
QFCBM_0290,chain,0.1,0.8,0.2,2,10,0.4180152368585741,0.01774616601745242,7.7544701044618805,0.05389010978334311,0.02916470832645266,0.0006057651077885807,14.32834663290691,1.5159936328915111,14.8459586481576,0.02625055005939763,0.9983816176412492,1.2434497875801752e-14,0.0,0,0
QFCBM_0291,chain,0.1,0.8,0.2,4,10,0.37605239459592965,0.015812017085566177,10.76505933413619,0.034921652615350726,0.026252737187621743,0.0005284871517382115,14.319868937370725,1.5119155238463762,14.736049892365841,0.00485773284301623,1.0957345688517441,1.7763568394002505e-14,0.0,0,0
QFCBM_0292,chain,0.1,0.8,0.2,8,10,0.12372713818797054,0.0051924170298205475,5.680982825425419,0.02177241349777826,0.008650651136493897,0.00017187809675715346,14.298232880048582,1.4855091747205904,15.040126093001959,2.9824178985187585e-06,0.7436159617676801,1.3322676295501878e-14,0.0,0,0
