grid_id,controller,kappa,M_initial_label,n_seed,mean_resource_attributable_W,median_resource_attributable_W,n_resource_attr_positive,all_resource_attr_positive,mean_controller_energy_spent,mean_M_energy_final,mean_controller_starved_cycles,max_emitted_when_starved_cycles,mean_angle_budget,mean_net_after_controller_spend,n_net_after_spend_positive,all_net_after_spend_positive,max_residual
QFCBM_0399,evolved_random_budget,0.001,1.0,60,0.021351534673788218,0.020591529084367698,60,True,0.14073473056889912,0.8592652694310997,0.0,0.0,140.73473056889918,-0.11938319589511089,0,False,6.505906924303417e-14
QFCBM_0399,evolved_random_budget,0.001,20.0,60,0.021351534673788218,0.020591529084367698,60,True,0.14073473056889912,19.859265269431024,0.0,0.0,140.73473056889918,-0.11938319589511089,0,False,6.505906924303417e-14
QFCBM_0399,evolved_random_budget,0.001,5.0,60,0.021351534673788218,0.020591529084367698,60,True,0.14073473056889912,4.859265269431105,0.0,0.0,140.73473056889918,-0.11938319589511089,0,False,6.505906924303417e-14
QFCBM_0399,evolved_random_budget,0.001,unlimited,60,0.021351534673788218,0.020591529084367698,60,True,0.14073473056889912,inf,0.0,0.0,140.73473056889918,-0.11938319589511089,0,False,6.505906924303417e-14
QFCBM_0399,evolved_random_budget,0.003,0.0,60,-2.5301890574022657e-17,-2.0816681711721685e-17,0,False,0.0,0.0,200.0,0.0,0.0,-2.5301890574022657e-17,0,False,4.39648317751562e-14
QFCBM_0399,evolved_random_budget,0.003,0.2,60,0.008707053809184557,0.0081866105316546,60,True,0.19999999999999998,0.0,101.25,0.0,66.6666666666666,-0.1912929461908154,0,False,5.5511151231257833e-14
QFCBM_0399,evolved_random_budget,0.003,1.0,60,0.021351534673788218,0.020591529084367698,60,True,0.42220419170669815,0.5777958082933041,0.0,0.0,140.73473056889918,-0.4008526570329099,0,False,6.505906924303417e-14
QFCBM_0399,evolved_random_budget,0.003,20.0,60,0.021351534673788218,0.020591529084367698,60,True,0.42220419170669815,19.57779580829323,0.0,0.0,140.73473056889918,-0.4008526570329099,0,False,6.505906924303417e-14
QFCBM_0399,evolved_random_budget,0.003,5.0,60,0.021351534673788218,0.020591529084367698,60,True,0.42220419170669815,4.577795808293314,0.0,0.0,140.73473056889918,-0.4008526570329099,0,False,6.505906924303417e-14
QFCBM_0399,evolved_random_budget,0.003,unlimited,60,0.021351534673788218,0.020591529084367698,60,True,0.42220419170669815,inf,0.0,0.0,140.73473056889918,-0.4008526570329099,0,False,6.505906924303417e-14
QFCBM_0399,evolved_random_budget,0.01,0.0,60,-2.5301890574022657e-17,-2.0816681711721685e-17,0,False,0.0,0.0,200.0,0.0,0.0,-2.5301890574022657e-17,0,False,4.39648317751562e-14
QFCBM_0399,evolved_random_budget,0.01,0.2,60,0.001826307142644811,0.00142668402329605,56,False,0.19999999999999998,0.0,171.78333333333333,0.0,20.000000000000004,-0.19817369285735517,0,False,4.6629367034256575e-14
QFCBM_0399,evolved_random_budget,0.01,1.0,60,0.015281511255396984,0.0148690497825814,60,True,1.0,0.0,57.05,0.0,99.99999999999991,-0.984718488744603,0,False,5.906386491005834e-14
QFCBM_0399,evolved_random_budget,0.01,20.0,60,0.021351534673788218,0.020591529084367698,60,True,1.407347305688993,18.592652694311045,0.0,0.0,140.73473056889918,-1.3859957710152047,0,False,6.505906924303417e-14
QFCBM_0399,evolved_random_budget,0.01,5.0,60,0.021351534673788218,0.020591529084367698,60,True,1.407347305688993,3.5926526943110075,0.0,0.0,140.73473056889918,-1.3859957710152047,0,False,6.505906924303417e-14
QFCBM_0399,evolved_random_budget,0.01,unlimited,60,0.021351534673788218,0.020591529084367698,60,True,1.407347305688993,inf,0.0,0.0,140.73473056889918,-1.3859957710152047,0,False,6.505906924303417e-14
QFCBM_0399,evolved_random_budget,0.03,0.0,60,-2.5301890574022657e-17,-2.0816681711721685e-17,0,False,0.0,0.0,200.0,0.0,0.0,-2.5301890574022657e-17,0,False,4.39648317751562e-14
QFCBM_0399,evolved_random_budget,0.03,0.2,60,9.04793612845352e-05,5.4853801730538727e-05,31,False,0.2,0.0,189.85,0.0,6.666666666666668,-0.19990952063871545,0,False,4.485301019485632e-14
QFCBM_0399,evolved_random_budget,0.03,1.0,60,0.004385948187218423,0.00368479314785355,60,True,1.0,0.0,154.16666666666666,0.0,33.333333333333336,-0.9956140518127816,0,False,4.973799150320701e-14
QFCBM_0399,evolved_random_budget,0.03,20.0,60,0.021351534673788218,0.020591529084367698,60,True,4.222041917066979,15.777958082932981,0.0,0.0,140.73473056889918,-4.20069038239319,0,False,6.505906924303417e-14
QFCBM_0399,evolved_random_budget,0.03,5.0,60,0.021351534673788218,0.020591529084367698,60,True,4.222041917066979,0.7779580829330217,0.0,0.0,140.73473056889918,-4.20069038239319,0,False,6.505906924303417e-14
